GeneID	CAZy
PBMDCECB_42943	GT2
PBMDCECB_43122	GT4
PBMDCECB_43293	GT28
PBMDCECB_43423	GT2
PBMDCECB_43444	GH23
PBMDCECB_43825	GT32
PBMDCECB_43826	GT2
PBMDCECB_43827	GT4
PBMDCECB_43829	GT4
PBMDCECB_43830	GT2
PBMDCECB_44791	GT2
PBMDCECB_45110	GH2
PBMDCECB_45678	GH23
PBMDCECB_46042	GT2
PBMDCECB_46149	GH23
PBMDCECB_46172	GT5
PBMDCECB_46758	GT51
PBMDCECB_48167	GT51
PBMDCECB_48293	GT2
PBMDCECB_48294	GT2
PBMDCECB_48296	GT4
PBMDCECB_48297	GT4
PBMDCECB_48373	GT2
PBMDCECB_49386	GT51
PBMDCECB_49991	GH43_35
PBMDCECB_25860	GH3
PBMDCECB_25959	GH2
PBMDCECB_26069	CBM20-GH77
PBMDCECB_26186	GH51
PBMDCECB_26204	GH127
PBMDCECB_26221	GT19
PBMDCECB_26223	PL1
PBMDCECB_26310	GH1
PBMDCECB_26393	GH43_2-CBM6
PBMDCECB_26394	GH3
PBMDCECB_26395	CBM48
PBMDCECB_26627	GT4
PBMDCECB_26784	GH1
PBMDCECB_27325	GH2
PBMDCECB_27514	GT2
PBMDCECB_27848	GT4
PBMDCECB_27851	GT4
PBMDCECB_27894	CBM50
PBMDCECB_27992	CBM48
PBMDCECB_28029	GH2
PBMDCECB_28084	GH125
PBMDCECB_28218	GH97
PBMDCECB_28483	GH1
PBMDCECB_28486	GH1
PBMDCECB_28493	GH38
PBMDCECB_28644	GT28
PBMDCECB_28650	GH43_35
PBMDCECB_28652	GH97
PBMDCECB_28756	GH106
PBMDCECB_29281	GH130
PBMDCECB_29284	CBM9
PBMDCECB_29563	GH31
PBMDCECB_29596	GT2
PBMDCECB_29663	GH94
PBMDCECB_29951	GT35
PBMDCECB_29992	CBM50-CBM50
PBMDCECB_30202	CBM50
PBMDCECB_30339	GH1
PBMDCECB_30340	GH1
PBMDCECB_30658	GT5
PBMDCECB_30684	GT2
PBMDCECB_30746	GH5_37
PBMDCECB_30747	GT3
PBMDCECB_30755	GH32
PBMDCECB_30887	GT4
PBMDCECB_30952	GT4
PBMDCECB_31154	GT4
PBMDCECB_31156	GT4
PBMDCECB_31157	GT2
PBMDCECB_31233	GH3
PBMDCECB_31293	GH88
PBMDCECB_31366	GT2
PBMDCECB_31788	GH9
PBMDCECB_31789	GH9
PBMDCECB_31884	GT4
PBMDCECB_31886	GT4
PBMDCECB_31896	GH18
PBMDCECB_32096	GH53
PBMDCECB_32097	CBM20-CBM20-GH77
PBMDCECB_32099	GH120
PBMDCECB_32254	GT26
PBMDCECB_32465	GH31
PBMDCECB_32483	GH36
PBMDCECB_32644	GH38
PBMDCECB_32794	GH78
PBMDCECB_32795	GH3
PBMDCECB_32822	GH26
PBMDCECB_32893	CBM50-CBM50
PBMDCECB_33240	GH5
PBMDCECB_33337	GT28
PBMDCECB_33448	GH3
PBMDCECB_33484	GH67
PBMDCECB_33486	GH43_29-CBM6
PBMDCECB_33536	GT4
PBMDCECB_33699	GH2
PBMDCECB_34177	GH36
PBMDCECB_34342	GT2
PBMDCECB_34367	GH13_31
PBMDCECB_34662	GT5
PBMDCECB_35228	GH63
PBMDCECB_35242	GH112
PBMDCECB_35267	GH1
PBMDCECB_35270	GH140
PBMDCECB_35292	GH115
PBMDCECB_35386	CBM50
PBMDCECB_35546	GH133
PBMDCECB_35860	CBM34-GH13_20
PBMDCECB_35889	GH63
PBMDCECB_36375	GT4
PBMDCECB_36378	GT2
PBMDCECB_36413	GT2
PBMDCECB_36415	GT2
PBMDCECB_36459	GT2
PBMDCECB_36541	GH1
PBMDCECB_36559	GH1
PBMDCECB_36595	GH20
PBMDCECB_36706	GH20
PBMDCECB_36747	GH13_19
PBMDCECB_36851	GT28
PBMDCECB_37027	GT5
PBMDCECB_37094	GH78
PBMDCECB_37097	GH43_2-CBM6-GH8
PBMDCECB_37123	GH9
PBMDCECB_37370	GT4
PBMDCECB_37628	GH30_2
PBMDCECB_37630	GH92
PBMDCECB_37829	GH105
PBMDCECB_37975	GT8
PBMDCECB_37977	GT4
PBMDCECB_38021	GT83
PBMDCECB_38043	GT1
PBMDCECB_38138	GH27
PBMDCECB_38297	GH127
PBMDCECB_38370	GH105
PBMDCECB_38443	GH77
PBMDCECB_38508	GT4
PBMDCECB_38515	GH23
PBMDCECB_38581	GH39
PBMDCECB_38585	GH2
PBMDCECB_38897	GH24
PBMDCECB_38911	GH27-CBM51
PBMDCECB_39081	GH76
PBMDCECB_39128	GT4
PBMDCECB_39137	GT4
PBMDCECB_39251	GH18
PBMDCECB_39283	GT19
PBMDCECB_39408	GT2
PBMDCECB_39409	GT8
PBMDCECB_39594	GT2
PBMDCECB_39610	GH29
PBMDCECB_39739	GH73-CBM50-CBM50-CBM50-CBM50-CBM50
PBMDCECB_40213	GH120
PBMDCECB_40371	CBM50
PBMDCECB_40703	GH109
PBMDCECB_40757	GH78
PBMDCECB_40924	GT4
PBMDCECB_40982	GH84
PBMDCECB_41181	GT5
PBMDCECB_41227	GH1
PBMDCECB_41254	GH3
PBMDCECB_41548	GT4
PBMDCECB_41549	GT4
PBMDCECB_41551	GT26
PBMDCECB_41744	GT4
PBMDCECB_41839	GH77
PBMDCECB_41979	GH92
PBMDCECB_42155	GH140
PBMDCECB_42385	GH51
PBMDCECB_42606	GT8
PBMDCECB_42607	GT2
PBMDCECB_42698	GT5
PBMDCECB_42780	GH43_33
PBMDCECB_42997	GH31
PBMDCECB_43064	GH3
PBMDCECB_43065	GH78
PBMDCECB_43189	GH2
PBMDCECB_43225	GH1
PBMDCECB_43243	GH13_31
PBMDCECB_43330	GH73
PBMDCECB_43424	GT2
PBMDCECB_43660	GH2
PBMDCECB_43757	GH78
PBMDCECB_43850	GH53
PBMDCECB_43946	GH3
PBMDCECB_44000	GH55
PBMDCECB_44055	GT51
PBMDCECB_44357	GH92-GH125
PBMDCECB_44422	GT2
PBMDCECB_44770	GH28
PBMDCECB_44772	GH109
PBMDCECB_44808	GH2
PBMDCECB_45293	GT2
PBMDCECB_45496	GH78
PBMDCECB_45607	GT51
PBMDCECB_45647	GH109
PBMDCECB_45957	GT4
PBMDCECB_45959	GT4
PBMDCECB_45984	GH92
PBMDCECB_46140	GT2
PBMDCECB_46688	GH3
PBMDCECB_46731	GH13_36
PBMDCECB_46844	GH3
PBMDCECB_47084	GT9
PBMDCECB_47123	GH24
PBMDCECB_47222	GT28
PBMDCECB_47227	GH127
PBMDCECB_47259	GH9
PBMDCECB_47340	GT30
PBMDCECB_47366	CBM48
PBMDCECB_47776	GT51
PBMDCECB_47785	GH1
PBMDCECB_47809	GT2
PBMDCECB_47908	GH2
PBMDCECB_48725	GT6
PBMDCECB_48828	GH43
PBMDCECB_48834	GT2
PBMDCECB_48939	GT4
PBMDCECB_49264	GH85
PBMDCECB_49275	GH43_35
PBMDCECB_49411	GH2
PBMDCECB_49752	GH27-CBM35
PBMDCECB_49753	GH27-CBM35
PBMDCECB_49890	GT2
PBMDCECB_49909	GT2
PBMDCECB_50005	GH25
PBMDCECB_50065	GH77
PBMDCECB_50098	GH32
PBMDCECB_50273	GT5
PBMDCECB_50308	GT4
PBMDCECB_50414	GT3
PBMDCECB_100930	GT2
PBMDCECB_100966	GT8
PBMDCECB_100967	GT4
PBMDCECB_101016	GH11
PBMDCECB_101064	GT2
PBMDCECB_101065	GT2
PBMDCECB_101066	GT4
PBMDCECB_101067	GT2
PBMDCECB_101068	GT32
PBMDCECB_101166	GH10
PBMDCECB_101187	CBM72
PBMDCECB_101240	GH3
PBMDCECB_101271	GH51
PBMDCECB_101280	GH31
PBMDCECB_101431	GH33
PBMDCECB_101691	GT4
PBMDCECB_101698	GT2
PBMDCECB_101699	GT4
PBMDCECB_101817	GT2
PBMDCECB_101851	GH31
PBMDCECB_101871	CBM72
PBMDCECB_101873	GH43_28-CBM32
PBMDCECB_101961	GH92
PBMDCECB_102036	GT2
PBMDCECB_102077	GH36
PBMDCECB_102120	GH133
PBMDCECB_102121	GT4
PBMDCECB_102143	GH51
PBMDCECB_102148	GT4
PBMDCECB_102152	GT2
PBMDCECB_102154	GH13
PBMDCECB_102213	GT2
PBMDCECB_102214	GT2
PBMDCECB_102244	GH43_34
PBMDCECB_102294	GH43_19
PBMDCECB_102342	GH3
PBMDCECB_102346	GH109
PBMDCECB_102385	GH38
PBMDCECB_102436	GT2
PBMDCECB_102511	GH29
PBMDCECB_102859	GH127
PBMDCECB_102881	GT2
PBMDCECB_102892	GT4
PBMDCECB_102954	GH43_35
PBMDCECB_103046	GH13_9
PBMDCECB_103065	GH3
PBMDCECB_103098	CBM48-GH13_9
PBMDCECB_103108	GH77
PBMDCECB_103122	GH3
PBMDCECB_103178	GT5
PBMDCECB_103284	GT4
PBMDCECB_103358	GT28
PBMDCECB_103392	GT2
PBMDCECB_103393	GT11
PBMDCECB_103424	GT63
PBMDCECB_103531	GH104
PBMDCECB_103533	GH104
PBMDCECB_103543	GH29
PBMDCECB_103546	PL33
PBMDCECB_103556	GH2
PBMDCECB_103609	GH36
PBMDCECB_103633	GT14
PBMDCECB_103796	GH18
PBMDCECB_103832	GH163
PBMDCECB_103867	GH3
PBMDCECB_103935	GT4
PBMDCECB_104153	PL33
PBMDCECB_104173	GT2
PBMDCECB_104188	GH5_4
PBMDCECB_104227	GT4
PBMDCECB_104228	GT2
PBMDCECB_104229	GT2
PBMDCECB_104230	GT4
PBMDCECB_104291	GT4
PBMDCECB_104407	GH32
PBMDCECB_104408	GH91
PBMDCECB_104420	GT32
PBMDCECB_104421	GT4
PBMDCECB_104430	GT2
PBMDCECB_104461	GT4
PBMDCECB_104487	GH5_21-CBM72
PBMDCECB_104493	GH29-CBM32
PBMDCECB_104555	GT3-GT35
PBMDCECB_104564	GH78
PBMDCECB_104641	GT2
PBMDCECB_104673	GH73-CBM50-CBM50
PBMDCECB_104692	PL40
PBMDCECB_104745	GT51
PBMDCECB_104771	CBM6
PBMDCECB_104772	GH30_8-CBM6
PBMDCECB_104824	GT4
PBMDCECB_104827	GT4
PBMDCECB_104865	GT2
PBMDCECB_104866	GT2
PBMDCECB_104887	GH78
PBMDCECB_104891	GT2
PBMDCECB_104895	GH5_13
PBMDCECB_104908	GT2
PBMDCECB_105026	GT2
PBMDCECB_105035	GH123
PBMDCECB_105117	GT2
PBMDCECB_105208	GT2
PBMDCECB_105213	CBM48-GH13_14
PBMDCECB_105252	GT2
PBMDCECB_105268	GT35
PBMDCECB_105289	GH36
PBMDCECB_105296	GH158
PBMDCECB_105330	GH33
PBMDCECB_105386	GH42
PBMDCECB_105411	GH27
PBMDCECB_105453	GH36
PBMDCECB_105465	PL35
PBMDCECB_105480	GH1
PBMDCECB_105494	GH25
PBMDCECB_105500	GH78
PBMDCECB_105518	GH29-CBM32
PBMDCECB_105577	GH36
PBMDCECB_105779	GT2
PBMDCECB_105783	GH123
PBMDCECB_105909	GT5
PBMDCECB_105923	GH2
PBMDCECB_105958	GH43_10-GH43_34-CBM32
PBMDCECB_105977	CBM50
PBMDCECB_106071	CBM72
PBMDCECB_106169	GH33
PBMDCECB_106170	GH146
PBMDCECB_106349	GT5
PBMDCECB_106373	GH25
PBMDCECB_106416	GH2
PBMDCECB_106484	GH2
PBMDCECB_106485	GT5
PBMDCECB_106507	GH108
PBMDCECB_106524	GH13_11
PBMDCECB_106609	GH10-CBM4-GH10
PBMDCECB_106776	GT2
PBMDCECB_106777	GT4
PBMDCECB_106778	GT4
PBMDCECB_106812	GT5
PBMDCECB_106826	GH57
PBMDCECB_106879	GH43_10-CBM72
PBMDCECB_106899	GT2-GT4
PBMDCECB_106900	GH92
PBMDCECB_106906	GT30
PBMDCECB_106910	GT9
PBMDCECB_106940	GH2
PBMDCECB_106966	GH26
PBMDCECB_106967	GH130
PBMDCECB_106989	GT2
PBMDCECB_107023	GH2
PBMDCECB_107035	GH43_12
PBMDCECB_107050	GH13_9
PBMDCECB_107114	GH74
PBMDCECB_107168	GT8
PBMDCECB_107169	GT2
PBMDCECB_107215	GT2
PBMDCECB_107219	GT2
PBMDCECB_107252	GT51
PBMDCECB_107371	GH36
PBMDCECB_107375	GH43_35
PBMDCECB_107416	GH26
PBMDCECB_107481	GT2
PBMDCECB_107489	GH5_13
PBMDCECB_107608	GH4
PBMDCECB_107642	CBM20-GH77
PBMDCECB_107643	GH77
PBMDCECB_107771	GH20
PBMDCECB_107797	GH28-GH105
PBMDCECB_107798	PL1
PBMDCECB_107905	GT6
PBMDCECB_107908	GT2
PBMDCECB_107963	GT9
PBMDCECB_107989	CBM48
PBMDCECB_107990	GH33
PBMDCECB_108015	GT4
PBMDCECB_108092	GH91
PBMDCECB_108093	GH32
PBMDCECB_108135	GH2
PBMDCECB_108219	GH105
PBMDCECB_108288	GT4
PBMDCECB_108308	GH20
PBMDCECB_108373	GH26
PBMDCECB_108374	GH26
PBMDCECB_108375	GH130
PBMDCECB_108401	GH106-GH106
PBMDCECB_108437	GH141
PBMDCECB_108463	GH43_26
PBMDCECB_108478	GH5-CBM4
PBMDCECB_108537	GH2
PBMDCECB_108627	GT2
PBMDCECB_108640	GT105
PBMDCECB_108688	GH109
PBMDCECB_108700	GH3
PBMDCECB_108730	GT2
PBMDCECB_108731	GT2
PBMDCECB_108758	GT4
PBMDCECB_108819	GH39-CBM6
PBMDCECB_108839	GH25
PBMDCECB_109009	GT51
PBMDCECB_109124	GH78
PBMDCECB_109151	GH39
PBMDCECB_109205	GT4
PBMDCECB_109206	GT2
PBMDCECB_109208	GT8
PBMDCECB_109314	CBM48
PBMDCECB_109408	GT2
PBMDCECB_109433	PL1
PBMDCECB_109449	GH43_12
PBMDCECB_109483	GT28
PBMDCECB_109594	CBM48
PBMDCECB_109614	GT4
PBMDCECB_109732	CBM72
PBMDCECB_109822	GT4
PBMDCECB_110029	GT2
PBMDCECB_110114	GT2
PBMDCECB_110185	GH112
PBMDCECB_110194	GH95
PBMDCECB_110296	GT2
PBMDCECB_110410	GT2
PBMDCECB_110541	CBM32
PBMDCECB_110566	GH39
PBMDCECB_110585	GH3
PBMDCECB_110586	GH3
PBMDCECB_110709	CBM72
PBMDCECB_110719	GH1
PBMDCECB_110733	GH3
PBMDCECB_110734	GH3
PBMDCECB_110850	GT4
PBMDCECB_110884	GH25
PBMDCECB_110968	GH2
PBMDCECB_111078	GT4
PBMDCECB_111151	GH13
PBMDCECB_111278	GT2
PBMDCECB_111320	GT2
PBMDCECB_111324	GH20
PBMDCECB_111357	GT4
PBMDCECB_111381	GT51
PBMDCECB_111388	GT2
PBMDCECB_111396	GT2
PBMDCECB_111397	GT4
PBMDCECB_111407	GH3
PBMDCECB_111505	CBM50
PBMDCECB_111628	GT90
PBMDCECB_111650	GH57
PBMDCECB_111651	GT4
PBMDCECB_111725	CBM20-GH77
PBMDCECB_111792	GH13_14
PBMDCECB_111837	GH32
PBMDCECB_111838	CBM38-CBM38-CBM38-CBM38
PBMDCECB_111840	GH77
PBMDCECB_111898	GH13_29
PBMDCECB_111928	GH13_14
PBMDCECB_111991	GH3
PBMDCECB_112069	GT2
PBMDCECB_112163	GT2
PBMDCECB_112164	GT4
PBMDCECB_112254	GT2
PBMDCECB_112348	GT35
PBMDCECB_112427	GH95
PBMDCECB_112480	GH2
PBMDCECB_112559	GH3
PBMDCECB_112729	GT4
PBMDCECB_112732	GH2
PBMDCECB_112822	CBM72
PBMDCECB_112895	CBM9
PBMDCECB_112912	GT4
PBMDCECB_112983	GH20
PBMDCECB_113118	GH13_8
PBMDCECB_113133	GH78
PBMDCECB_113171	GT2
PBMDCECB_113306	GT4
PBMDCECB_113390	GH50
PBMDCECB_113451	GH30_8-CBM72
PBMDCECB_113486	GH35
PBMDCECB_113510	GT4
PBMDCECB_113511	GH133
PBMDCECB_113584	GT4
PBMDCECB_113623	CBM50
PBMDCECB_113662	GH115-CBM72
PBMDCECB_113688	GH106
PBMDCECB_113726	CBM13-CBM72
PBMDCECB_113772	GH105
PBMDCECB_113794	GH1
PBMDCECB_113808	GH3
PBMDCECB_113849	GH20
PBMDCECB_113930	CBM48
PBMDCECB_114121	CBM50
PBMDCECB_114174	GH57
PBMDCECB_114276	GH23-CBM50-CBM50
PBMDCECB_114337	GH43_35-CBM6
PBMDCECB_114365	GH3
PBMDCECB_114368	GT2
PBMDCECB_114437	CBM62
PBMDCECB_114500	GT2
PBMDCECB_114501	GT4
PBMDCECB_114502	GT4
PBMDCECB_114577	GT2
PBMDCECB_114610	GT4
PBMDCECB_114627	GH23
PBMDCECB_114670	GH78
PBMDCECB_114734	GH127
PBMDCECB_114820	GH36
PBMDCECB_114877	GT2
PBMDCECB_114907	CBM51
PBMDCECB_114939	GT2
PBMDCECB_114957	GH78
PBMDCECB_115044	GT2
PBMDCECB_115052	PL1
PBMDCECB_115117	GT4
PBMDCECB_115118	GT1
PBMDCECB_115120	GH25
PBMDCECB_115133	GT2
PBMDCECB_115165	CBM48
PBMDCECB_115200	GH3
PBMDCECB_115293	GH8
PBMDCECB_115385	GT4
PBMDCECB_115442	GT4
PBMDCECB_115463	GH70
PBMDCECB_115523	GT2
PBMDCECB_115533	GH154
PBMDCECB_115595	GT2
PBMDCECB_115596	GT2-GT2
PBMDCECB_115618	GT4
PBMDCECB_115677	GT4
PBMDCECB_115678	GT4
PBMDCECB_115823	GH3
PBMDCECB_115847	GH1
PBMDCECB_115888	GH16_3
PBMDCECB_115940	GT2
PBMDCECB_115941	GH25-CBM50-CBM50-CBM50
PBMDCECB_115975	PL21
PBMDCECB_116021	GH95
PBMDCECB_116162	GT2
PBMDCECB_116178	GH10-CBM4-GH10
PBMDCECB_116236	GH29
PBMDCECB_116273	GT2
PBMDCECB_116402	GT2
PBMDCECB_116432	GT2-GT2
PBMDCECB_116506	GH36
PBMDCECB_116556	GT66
PBMDCECB_116569	GH130
PBMDCECB_116664	GH133
PBMDCECB_116751	GH91
PBMDCECB_116855	CBM50-CBM50
PBMDCECB_116878	GT4
PBMDCECB_116889	GT8
PBMDCECB_116895	GH105
PBMDCECB_116897	GH3
PBMDCECB_116950	GH92
PBMDCECB_117084	GT4
PBMDCECB_117086	GH36
PBMDCECB_117088	GH2
PBMDCECB_117138	GH43_10
PBMDCECB_117177	GH43_33
PBMDCECB_117228	GH2
PBMDCECB_117399	GH28
PBMDCECB_117445	GH13_36
PBMDCECB_117446	GH13
PBMDCECB_117534	GT5
PBMDCECB_117537	GT2
PBMDCECB_117538	GT8
PBMDCECB_117614	GT2
PBMDCECB_117652	GH27
PBMDCECB_117659	GH23-CBM50
PBMDCECB_117787	GH3
PBMDCECB_117813	GH13
PBMDCECB_117819	GH31
PBMDCECB_118011	GH5_21-CBM72
PBMDCECB_118080	GT51
PBMDCECB_118165	GH23
PBMDCECB_118172	CBM48-GH13_9
PBMDCECB_118230	GT5
PBMDCECB_118231	GH13_39
PBMDCECB_118393	CBM48-GH13_9
PBMDCECB_118527	GH2
PBMDCECB_118633	GH94
PBMDCECB_118653	GH88
PBMDCECB_118719	GH43_1
PBMDCECB_118720	GH10
PBMDCECB_118809	GT51
PBMDCECB_118850	GH29-CBM72
PBMDCECB_119016	GT2
PBMDCECB_119128	GT66
PBMDCECB_119174	GH20
PBMDCECB_119243	GH23
PBMDCECB_119276	GT2
PBMDCECB_119339	GH10
PBMDCECB_119359	GH9
PBMDCECB_119391	GT4
PBMDCECB_119422	GT4
PBMDCECB_119451	GT2
PBMDCECB_119496	GH73
PBMDCECB_119510	GH3
PBMDCECB_119514	GH73-CBM50-CBM50
PBMDCECB_119541	GT2
PBMDCECB_119581	GT4
PBMDCECB_119590	GT4
PBMDCECB_119661	GH44
PBMDCECB_119793	GH20
PBMDCECB_119853	GT4
PBMDCECB_119911	GH25
PBMDCECB_119927	GH3
PBMDCECB_119950	GH5_37
PBMDCECB_120077	GT51
PBMDCECB_120157	GT2
PBMDCECB_120160	CBM72
PBMDCECB_120236	GH43_8
PBMDCECB_120395	GT4
PBMDCECB_120437	GH92-GH125
PBMDCECB_120523	GH84
PBMDCECB_120613	GH3
PBMDCECB_120662	GT35
PBMDCECB_120745	GT51
PBMDCECB_120795	GH36
PBMDCECB_120826	PL12
PBMDCECB_120893	GT2
PBMDCECB_120894	GT2
PBMDCECB_120903	GT2
PBMDCECB_120925	GH27
PBMDCECB_120932	GT2
PBMDCECB_121058	GT4
PBMDCECB_121073	GT2
PBMDCECB_121074	GT2
PBMDCECB_121075	GT2
PBMDCECB_121158	GH5_13
PBMDCECB_121184	GT4
PBMDCECB_121225	GH43
PBMDCECB_121277	GH92
PBMDCECB_121279	GH105
PBMDCECB_121314	CBM48
PBMDCECB_121476	GT2
PBMDCECB_121489	GT2
PBMDCECB_121496	GT4
PBMDCECB_121497	GT2
PBMDCECB_121504	GH78
PBMDCECB_121570	GT2
PBMDCECB_121605	GH125
PBMDCECB_121685	GT2
PBMDCECB_121754	GT4
PBMDCECB_121755	GT4
PBMDCECB_121756	GT2
PBMDCECB_121771	GH141-CBM6
PBMDCECB_121772	CBM6
PBMDCECB_121870	GH3
PBMDCECB_121904	GH23-CBM50-CBM50
PBMDCECB_121936	PL1
PBMDCECB_121953	GH5_4
PBMDCECB_122021	GT4
PBMDCECB_122024	GH9
PBMDCECB_122049	GH32
PBMDCECB_122186	GH20
PBMDCECB_122269	GH36
PBMDCECB_122343	GT2
PBMDCECB_122394	GT4
PBMDCECB_122475	CBM72
PBMDCECB_122553	GH33
PBMDCECB_122602	GH23-CBM50
PBMDCECB_122694	GH3
PBMDCECB_122742	GT2
PBMDCECB_122745	GT4
PBMDCECB_122762	GH16_3
PBMDCECB_122827	GH31
PBMDCECB_122832	GH31
PBMDCECB_122857	GT51
PBMDCECB_122895	GT2
PBMDCECB_122950	GH51
PBMDCECB_123023	GT2
PBMDCECB_123151	GH78
PBMDCECB_123152	GH78
PBMDCECB_123230	GH39
PBMDCECB_123281	GH29
PBMDCECB_123286	GT4
PBMDCECB_123365	GT2
PBMDCECB_123394	GT2
PBMDCECB_123583	CBM50
PBMDCECB_123588	GT2
PBMDCECB_123603	GH13-CBM72
PBMDCECB_123647	PL21
PBMDCECB_123720	GH57
PBMDCECB_123765	GH25
PBMDCECB_123769	GH166
PBMDCECB_123775	GT4
PBMDCECB_123792	GT2
PBMDCECB_123817	GH5_2
PBMDCECB_123865	GT111
PBMDCECB_123982	GH25
PBMDCECB_124000	GH77
PBMDCECB_124069	GT19
PBMDCECB_124079	GH10
PBMDCECB_124136	GH53
PBMDCECB_124209	GT39
PBMDCECB_124295	GH3
PBMDCECB_124305	GH43_29
PBMDCECB_124391	GH3
PBMDCECB_124461	GT2
PBMDCECB_124617	GT2
PBMDCECB_124744	GT104
PBMDCECB_124790	GH13_8
PBMDCECB_124798	GT4
PBMDCECB_124799	GH133
PBMDCECB_124805	GT2
PBMDCECB_124850	GH73
PBMDCECB_124892	GT2
PBMDCECB_124893	GT4
PBMDCECB_124966	GT2
PBMDCECB_124972	GH43_35-CBM6
PBMDCECB_124977	GH94
PBMDCECB_125114	GT51
PBMDCECB_125156	GT4
PBMDCECB_125173	GH1
PBMDCECB_125195	GH24
PBMDCECB_125200	GT2
PBMDCECB_125208	GH123
PBMDCECB_125210	GT4
PBMDCECB_125212	GT4
PBMDCECB_125217	GH2
PBMDCECB_125222	GH13_38
PBMDCECB_125285	GH43_29
PBMDCECB_125286	GH43_29-CBM6
PBMDCECB_125287	GH73-CBM50-CBM50
PBMDCECB_125329	GT4
PBMDCECB_125526	GT2
PBMDCECB_125562	GT2
PBMDCECB_125564	GT2
PBMDCECB_125565	GT2
PBMDCECB_125576	GT56
PBMDCECB_125591	GH73
PBMDCECB_125628	CBM50
PBMDCECB_125861	GT4
PBMDCECB_125872	GT2-GT90
PBMDCECB_125987	CBM50
PBMDCECB_102847	GH29
PBMDCECB_102848	CBM9
PBMDCECB_103923	GH1
PBMDCECB_104367	GT1
PBMDCECB_104379	GT2
PBMDCECB_104509	GH104
PBMDCECB_105012	GH5_4-CBM65
PBMDCECB_106424	GH36
PBMDCECB_109647	GT2
PBMDCECB_110327	GH73
PBMDCECB_110867	CBM50
PBMDCECB_110912	CBM34-GH13_21
PBMDCECB_111214	CBM50
PBMDCECB_112980	GH73
PBMDCECB_113867	GT2
PBMDCECB_115139	GH3
PBMDCECB_115786	GH25-CBM50-CBM50
PBMDCECB_116232	GH3
PBMDCECB_117169	GH23
PBMDCECB_117581	GH23
PBMDCECB_117784	CBM48-GH13_9
PBMDCECB_118355	CBM50
PBMDCECB_119632	GT4
PBMDCECB_119633	GT4
PBMDCECB_120506	GT2-GT25
PBMDCECB_121342	GT2
PBMDCECB_124250	CBM50
PBMDCECB_124741	GH42
PBMDCECB_125307	GH31
PBMDCECB_125715	GT32
PBMDCECB_100870	GH66
PBMDCECB_101069	GH92
PBMDCECB_101164	GH5_37
PBMDCECB_101168	GH115
PBMDCECB_101437	GT28
PBMDCECB_101450	GT4
PBMDCECB_101591	GH43_2-CBM6
PBMDCECB_101618	GT4
PBMDCECB_101700	GT4
PBMDCECB_101832	GH1
PBMDCECB_101912	GT2
PBMDCECB_102006	GT2
PBMDCECB_102434	GT2
PBMDCECB_102692	GT2
PBMDCECB_102893	GT4
PBMDCECB_103016	GH23
PBMDCECB_103047	GT35
PBMDCECB_103105	GH13_31
PBMDCECB_103126	GH55
PBMDCECB_103252	GH13
PBMDCECB_103804	GH20
PBMDCECB_103981	GT28
PBMDCECB_104366	GT1
PBMDCECB_104656	GT2
PBMDCECB_104925	GH29
PBMDCECB_105118	GT4
PBMDCECB_105555	GH73-CBM50
PBMDCECB_105663	GT2
PBMDCECB_105729	GT35
PBMDCECB_105747	GH3
PBMDCECB_105748	GH1
PBMDCECB_105843	GH13_38
PBMDCECB_106473	GT4
PBMDCECB_106755	GH13_38
PBMDCECB_106834	GT2
PBMDCECB_106855	GH57
PBMDCECB_106902	GH31
PBMDCECB_106993	GT4
PBMDCECB_106996	GH13
PBMDCECB_107081	GH2
PBMDCECB_107220	CBM51
PBMDCECB_107532	GH23
PBMDCECB_107656	GT2
PBMDCECB_107661	GH133
PBMDCECB_107671	GH133
PBMDCECB_107785	GH13_38
PBMDCECB_107885	GT35
PBMDCECB_107962	GT9
PBMDCECB_107984	GT5
PBMDCECB_108260	GH43_7-CBM13
PBMDCECB_108286	GT2
PBMDCECB_108408	GT28
PBMDCECB_108439	GH105
PBMDCECB_108484	GH43_10
PBMDCECB_108686	GH13_38
PBMDCECB_108762	GH8
PBMDCECB_109271	GH42
PBMDCECB_109584	GT5
PBMDCECB_109609	GT2
PBMDCECB_109611	GT4
PBMDCECB_109646	GT2
PBMDCECB_110167	CBM20-GH77
PBMDCECB_110744	GT4
PBMDCECB_110745	GT4
PBMDCECB_111029	CBM50
PBMDCECB_111140	GH36
PBMDCECB_111638	GT5
PBMDCECB_111927	GH13
PBMDCECB_112150	GH77
PBMDCECB_112236	GH36
PBMDCECB_112246	GT19
PBMDCECB_112384	PL1
PBMDCECB_112916	GT28
PBMDCECB_112918	GH42
PBMDCECB_113086	GT2
PBMDCECB_113313	GT2
PBMDCECB_113396	GH1
PBMDCECB_114366	GH127
PBMDCECB_114391	GT28
PBMDCECB_114402	GT28
PBMDCECB_114514	GT4
PBMDCECB_115082	GH25
PBMDCECB_115119	GT1
PBMDCECB_115206	GH3
PBMDCECB_115291	GH26
PBMDCECB_115323	GH57
PBMDCECB_115369	GH2
PBMDCECB_115459	GH13_31
PBMDCECB_115522	GT4
PBMDCECB_115534	GH105
PBMDCECB_115833	GH18
PBMDCECB_116073	GH133
PBMDCECB_116149	GH97
PBMDCECB_116395	GH43_29-CBM6
PBMDCECB_116541	GH13_28
PBMDCECB_117274	GT28
